date,day_of_week,season,location,listing_type,base_price,demand_index,competitor_avg_price,occupancy_rate,event,customer_rating,lead_time,weather_score,final_price,discount_offered
2025-02-02,Sunday,Winter,Miami,Airbnb,161.3,0.84,137.59,99.59,No,3.7,57,0.37,207.23,0.0
2025-02-03,Monday,Winter,San Francisco,Hostel,149.17,0.38,175.15,60.28,No,3.1,43,0.79,135.47,7.6
2025-02-04,Tuesday,Winter,Miami,Airbnb,339.06,0.68,373.73,50.82,No,4.9,51,0.62,364.31,0.0
2025-02-05,Wednesday,Winter,Los Angeles,Hotel,374.58,0.55,418.51,76.32,No,3.8,59,0.31,411.65,0.0
2025-02-06,Thursday,Winter,Los Angeles,Hotel,210.6,0.9,175.29,43.76,Yes,5.0,52,0.94,252.63,7.1
2025-02-07,Friday,Winter,Chicago,Hostel,145.09,0.68,145.19,50.9,No,4.8,28,0.32,155.93,0.0
2025-02-08,Saturday,Winter,Boston,Hotel,111.11,0.73,132.35,37.8,No,3.9,57,0.62,95.81,18.3
2025-02-09,Sunday,Winter,San Francisco,Hotel,183.29,0.65,201.14,71.71,No,4.9,44,0.34,206.23,0.0
2025-02-10,Monday,Winter,Los Angeles,Hostel,303.53,0.84,258.87,35.09,No,3.4,32,0.4,284.2,14.2
2025-02-11,Tuesday,Winter,Boston,Hostel,150.66,0.71,179.13,96.26,No,3.5,50,0.71,184.22,0.0
2025-02-12,Wednesday,Winter,San Francisco,Airbnb,105.48,0.57,124.41,59.3,Yes,4.7,30,0.85,127.2,0.0
2025-02-13,Thursday,Winter,Los Angeles,Hotel,85.78,0.22,95.03,68.39,No,4.4,29,0.48,73.47,9.2
2025-02-14,Friday,Winter,Miami,Airbnb,92.07,0.42,85.48,97.81,No,4.3,49,0.91,102.33,0.0
2025-02-15,Saturday,Winter,Los Angeles,Hostel,434.67,0.9,462.67,51.34,No,4.0,37,0.37,505.96,0.0
2025-02-16,Sunday,Winter,Austin,Hotel,113.13,0.33,132.54,77.83,No,4.3,33,0.31,93.86,18.3
2025-02-17,Monday,Winter,Boston,Airbnb,270.46,0.63,246.65,67.99,No,3.3,0,0.87,299.12,0.0
2025-02-18,Tuesday,Winter,Boston,Hostel,347.05,0.7,335.69,57.74,No,4.4,16,0.37,382.87,0.0
2025-02-19,Wednesday,Winter,Seattle,Hostel,417.62,0.84,409.05,37.68,Yes,4.0,25,0.66,491.37,5.8
2025-02-20,Thursday,Winter,Chicago,Hotel,308.29,0.92,342.83,85.04,No,3.3,15,0.58,392.49,0.0
2025-02-21,Friday,Winter,New York,Airbnb,82.05,0.56,97.49,74.92,No,3.3,56,0.35,90.15,0.0
2025-02-22,Saturday,Winter,Austin,Hotel,132.09,0.59,123.89,44.28,No,3.3,11,0.81,127.58,5.2
2025-02-23,Sunday,Winter,Austin,Airbnb,152.01,0.98,170.77,69.68,Yes,3.5,18,0.57,212.97,0.0
2025-02-24,Monday,Winter,Miami,Hostel,257.06,0.27,292.23,38.51,Yes,4.0,18,0.41,228.64,13.1
2025-02-25,Tuesday,Winter,New York,Hostel,86.28,0.81,89.21,36.03,No,4.7,46,0.75,74.78,19.9
2025-02-26,Wednesday,Winter,Chicago,Hostel,341.05,0.29,387.83,97.67,Yes,4.4,16,0.47,344.3,16.5
2025-02-27,Thursday,Winter,Chicago,Airbnb,168.93,0.78,191.72,84.9,Yes,3.5,0,0.67,230.88,0.0
2025-02-28,Friday,Winter,San Francisco,Hostel,386.46,0.92,442.51,40.83,No,4.0,12,0.87,384.33,12.8
2025-03-01,Saturday,Spring,Austin,Hostel,153.85,0.73,172.15,52.36,No,4.3,41,0.98,169.09,0.0
2025-03-02,Sunday,Spring,Seattle,Hostel,384.76,0.25,333.59,87.5,Yes,3.7,6,0.97,392.26,12.3
2025-03-03,Monday,Spring,San Francisco,Hostel,302.71,0.53,250.88,59.6,No,4.6,6,0.89,315.06,0.0
2025-03-04,Tuesday,Spring,Chicago,Airbnb,427.96,0.39,396.85,79.17,No,4.5,49,0.65,373.34,16.4
2025-03-05,Wednesday,Spring,Miami,Hotel,78.97,0.53,84.47,39.34,No,3.7,45,0.82,73.29,5.3
2025-03-06,Thursday,Spring,Austin,Hostel,466.63,0.82,446.88,56.88,Yes,3.2,12,0.66,605.98,0.0
2025-03-07,Friday,Spring,Los Angeles,Hostel,232.81,0.85,203.2,33.94,No,4.9,34,0.6,232.84,8.4
2025-03-08,Saturday,Spring,Miami,Airbnb,207.32,0.72,239.86,56.95,Yes,4.4,41,0.68,260.98,0.0
2025-03-09,Sunday,Spring,Chicago,Hostel,464.77,0.22,421.56,39.27,Yes,4.1,40,0.57,381.92,18.3
2025-03-10,Monday,Spring,Miami,Airbnb,163.48,0.56,172.57,91.42,No,4.0,0,0.93,187.72,0.0
2025-03-11,Tuesday,Spring,New York,Airbnb,488.41,0.39,491.15,67.4,No,4.7,41,0.71,423.97,13.9
2025-03-12,Wednesday,Spring,San Francisco,Airbnb,467.84,0.43,426.45,60.83,Yes,3.7,14,0.8,540.12,0.0
2025-03-13,Thursday,Spring,Chicago,Hotel,379.34,0.55,315.57,73.57,No,3.1,12,0.45,413.75,0.0
2025-03-14,Friday,Spring,Miami,Airbnb,371.46,0.63,418.55,63.37,No,4.6,54,0.68,405.68,0.0
2025-03-15,Saturday,Spring,Miami,Airbnb,332.94,0.85,367.82,83.27,Yes,3.9,45,0.69,462.72,0.0
2025-03-16,Sunday,Spring,San Francisco,Hostel,215.14,0.24,203.88,64.92,Yes,3.4,3,0.83,208.86,11.0
2025-03-17,Monday,Spring,New York,Hotel,199.18,0.98,216.12,56.52,No,4.3,50,0.95,241.32,0.0
2025-03-18,Tuesday,Spring,Seattle,Hotel,91.58,0.28,90.7,71.17,Yes,3.9,29,0.8,83.59,18.9
2025-03-19,Wednesday,Spring,San Francisco,Airbnb,436.28,0.44,511.83,34.96,No,3.7,34,0.46,325.3,19.9
2025-03-20,Thursday,Spring,Chicago,Hostel,52.07,0.71,59.77,77.06,Yes,3.7,47,0.57,68.48,0.0
2025-03-21,Friday,Spring,Los Angeles,Hotel,320.8,0.56,343.38,42.85,Yes,3.8,29,0.89,334.61,9.5
2025-03-22,Saturday,Spring,Los Angeles,Hostel,217.32,0.33,192.04,75.98,No,4.0,32,0.44,198.63,9.5
2025-03-23,Sunday,Spring,Los Angeles,Hostel,99.54,0.5,94.32,86.51,No,4.6,53,0.77,110.44,0.0
2025-03-24,Monday,Spring,Seattle,Hotel,484.99,0.51,519.89,50.71,No,3.5,55,0.5,487.96,0.0
2025-03-25,Tuesday,Spring,Seattle,Airbnb,256.48,0.72,291.84,47.73,No,3.6,16,0.75,241.81,12.8
2025-03-26,Wednesday,Spring,Boston,Hotel,93.18,0.99,102.6,60.64,No,4.2,12,0.7,114.42,0.0
2025-03-27,Thursday,Spring,Boston,Airbnb,334.79,1.0,336.5,68.6,Yes,3.8,57,0.54,470.65,0.0
2025-03-28,Friday,Spring,San Francisco,Hotel,79.2,0.6,82.42,30.41,No,3.2,37,0.45,71.65,7.8
2025-03-29,Saturday,Spring,Miami,Hostel,436.97,0.96,363.56,83.54,No,3.9,58,0.97,561.34,0.0
2025-03-30,Sunday,Spring,San Francisco,Hostel,331.26,0.77,322.15,31.4,No,4.3,50,0.52,306.38,12.1
2025-03-31,Monday,Spring,Seattle,Hostel,381.12,0.46,334.55,46.14,No,4.8,38,0.88,309.83,16.4
2025-04-01,Tuesday,Spring,Los Angeles,Hotel,214.45,0.26,201.54,77.59,No,4.4,33,0.74,187.91,11.2
2025-04-02,Wednesday,Spring,Miami,Hostel,71.87,0.7,84.32,97.03,No,4.2,21,0.56,87.76,0.0
2025-04-03,Thursday,Spring,Miami,Hotel,491.04,0.63,440.46,43.42,No,3.3,12,0.88,436.93,13.8
2025-04-04,Friday,Spring,San Francisco,Hotel,402.64,0.3,425.06,96.74,No,3.3,22,0.5,348.34,18.4
2025-04-05,Saturday,Spring,Miami,Airbnb,131.58,0.57,136.21,65.98,No,4.7,20,0.86,141.57,0.0
2025-04-06,Sunday,Spring,San Francisco,Hotel,233.81,0.74,196.87,92.37,No,3.9,24,0.98,285.98,0.0
2025-04-07,Monday,Spring,Chicago,Airbnb,329.13,0.89,331.35,46.22,Yes,3.0,10,0.97,387.76,9.0
2025-04-08,Tuesday,Spring,New York,Hostel,218.8,0.8,195.42,66.08,No,4.5,15,0.63,255.61,0.0
2025-04-09,Wednesday,Spring,Austin,Hostel,442.79,0.23,527.43,99.53,Yes,4.2,43,0.83,440.72,16.4
2025-04-10,Thursday,Spring,New York,Hotel,375.19,0.6,359.51,57.63,No,4.5,19,0.44,398.79,0.0
2025-04-11,Friday,Spring,Los Angeles,Hotel,295.18,0.98,318.22,64.42,No,4.6,21,0.66,364.62,0.0
2025-04-12,Saturday,Spring,San Francisco,Airbnb,302.09,0.31,352.31,63.0,Yes,3.3,49,0.95,270.67,19.5
2025-04-13,Sunday,Spring,Austin,Hotel,115.47,0.98,96.34,45.3,Yes,3.9,14,0.98,129.26,15.7
2025-04-14,Monday,Spring,Boston,Hotel,469.92,0.99,456.47,40.52,No,3.4,37,0.37,468.01,14.7
2025-04-15,Tuesday,Spring,Boston,Airbnb,131.33,0.41,151.72,52.87,Yes,4.1,27,0.6,147.43,0.0
2025-04-16,Wednesday,Spring,San Francisco,Hostel,138.44,0.86,115.21,90.6,Yes,4.2,45,0.85,196.0,0.0
2025-04-17,Thursday,Spring,Chicago,Hotel,391.53,0.84,462.6,85.69,No,3.8,24,0.77,486.7,0.0
2025-04-18,Friday,Spring,San Francisco,Hotel,234.66,0.58,249.39,87.62,No,3.7,27,0.53,268.65,0.0
2025-04-19,Saturday,Spring,Austin,Airbnb,288.89,0.97,339.53,78.7,No,3.6,22,0.65,368.07,0.0
2025-04-20,Sunday,Spring,Boston,Hostel,80.22,0.31,74.09,33.05,No,3.6,1,0.7,56.94,18.7
2025-04-21,Monday,Spring,Boston,Hotel,63.21,0.84,60.44,82.14,Yes,4.9,13,0.57,87.38,0.0
2025-04-22,Tuesday,Spring,Boston,Hotel,444.03,0.47,390.22,53.07,Yes,4.2,30,0.79,509.4,0.0
2025-04-23,Wednesday,Spring,San Francisco,Hotel,300.52,0.53,309.58,81.47,Yes,3.2,58,0.78,377.58,0.0
2025-04-24,Thursday,Spring,Los Angeles,Airbnb,157.42,0.87,171.39,46.39,No,4.9,50,0.8,148.94,16.8
2025-04-25,Friday,Spring,Seattle,Hostel,380.17,0.56,328.33,51.68,Yes,3.4,49,0.64,448.24,0.0
2025-04-26,Saturday,Spring,Boston,Airbnb,481.57,0.97,533.5,98.61,No,5.0,39,0.57,642.33,0.0
2025-04-27,Sunday,Spring,Miami,Hostel,187.6,0.68,175.04,80.8,Yes,4.2,4,0.57,246.58,0.0
2025-04-28,Monday,Spring,New York,Airbnb,81.01,0.62,84.15,81.46,No,3.7,11,0.43,92.54,0.0
2025-04-29,Tuesday,Spring,Miami,Airbnb,475.91,0.47,437.88,77.96,No,4.6,8,0.57,510.12,0.0
2025-04-30,Wednesday,Spring,Chicago,Airbnb,110.27,0.35,122.01,71.92,No,4.0,10,0.77,92.72,16.4
2025-05-01,Thursday,Spring,Los Angeles,Hotel,490.74,0.54,405.79,62.26,No,3.1,43,0.47,516.64,0.0
2025-05-02,Friday,Spring,Boston,Airbnb,168.83,0.38,181.52,54.43,No,3.8,45,0.36,134.29,17.6
2025-05-03,Saturday,Spring,Chicago,Airbnb,422.86,0.46,388.81,51.36,No,4.6,52,0.71,417.82,0.0
2025-05-04,Sunday,Spring,Los Angeles,Hostel,182.49,0.25,175.13,43.07,Yes,3.4,17,0.96,155.14,17.4
2025-05-05,Monday,Spring,New York,Hotel,487.5,0.34,431.64,31.18,No,4.4,23,0.56,370.89,13.5
2025-05-06,Tuesday,Spring,Austin,Airbnb,407.16,0.25,424.36,88.56,No,3.7,29,0.56,339.93,17.8
2025-05-07,Wednesday,Spring,Chicago,Hotel,406.65,0.55,443.18,69.81,Yes,3.7,22,0.78,499.95,0.0
2025-05-08,Thursday,Spring,Chicago,Hostel,328.59,0.69,352.64,56.92,No,4.7,11,0.48,360.38,0.0
2025-05-09,Friday,Spring,San Francisco,Hotel,359.68,0.45,341.72,80.77,No,4.0,22,0.6,385.69,0.0
2025-05-10,Saturday,Spring,Boston,Airbnb,350.85,0.45,310.07,57.16,Yes,4.2,25,0.83,404.0,0.0
2025-05-11,Sunday,Spring,San Francisco,Airbnb,468.84,0.75,501.56,30.24,No,3.9,39,0.52,453.77,7.0
2025-05-12,Monday,Spring,Miami,Airbnb,286.64,0.62,295.24,82.17,Yes,4.9,10,0.41,371.06,0.0
2025-05-13,Tuesday,Spring,San Francisco,Hostel,484.46,0.36,424.78,32.25,No,3.7,5,0.46,363.78,15.7
2025-05-14,Wednesday,Spring,Los Angeles,Hostel,379.81,0.22,363.97,92.31,No,4.0,52,0.79,324.96,15.7
2025-05-15,Thursday,Spring,San Francisco,Airbnb,392.88,0.86,350.8,34.65,Yes,3.8,15,0.85,462.83,5.6
2025-05-16,Friday,Spring,Seattle,Hostel,188.74,0.66,181.91,49.76,No,3.6,16,0.5,189.24,5.7
2025-05-17,Saturday,Spring,San Francisco,Hostel,376.85,0.92,396.98,75.97,No,3.9,54,0.79,469.52,0.0
2025-05-18,Sunday,Spring,Los Angeles,Hotel,458.38,0.91,511.25,63.26,No,3.6,48,0.61,551.79,0.0
2025-05-19,Monday,Spring,Boston,Hotel,242.5,0.7,265.21,84.95,No,4.3,40,0.47,287.33,0.0
2025-05-20,Tuesday,Spring,Boston,Hostel,245.48,0.37,282.33,64.16,No,3.4,57,0.66,220.28,9.4
2025-05-21,Wednesday,Spring,Chicago,Hostel,427.51,0.62,436.49,91.65,Yes,4.8,8,0.87,565.57,0.0
2025-05-22,Thursday,Spring,Miami,Hotel,188.71,0.99,196.65,89.11,Yes,3.1,10,0.63,276.15,0.0
2025-05-23,Friday,Spring,Chicago,Hostel,110.55,0.21,107.83,32.8,No,4.2,10,0.54,83.19,9.6
2025-05-24,Saturday,Spring,Seattle,Hostel,143.32,0.53,125.86,97.38,Yes,3.3,34,0.87,186.91,0.0
2025-05-25,Sunday,Spring,New York,Hotel,384.66,0.9,326.02,83.23,No,4.3,43,0.34,484.55,0.0
2025-05-26,Monday,Spring,Seattle,Airbnb,463.33,0.98,450.55,72.96,No,3.9,32,0.6,584.2,0.0
2025-05-27,Tuesday,Spring,New York,Airbnb,369.08,0.67,411.13,30.82,No,4.4,2,0.45,344.22,7.7
2025-05-28,Wednesday,Spring,Seattle,Hostel,397.52,0.4,348.54,56.46,No,3.8,17,0.8,389.32,0.0
2025-05-29,Thursday,Spring,Los Angeles,Airbnb,364.72,0.46,355.53,44.55,No,4.3,59,0.97,284.45,19.4
2025-05-30,Friday,Spring,Seattle,Airbnb,129.72,0.32,125.63,33.48,Yes,4.3,57,0.97,112.6,15.6
2025-05-31,Saturday,Spring,New York,Airbnb,154.95,0.37,177.14,43.32,No,5.0,49,0.56,128.26,10.8
2025-06-01,Sunday,Summer,New York,Hostel,137.73,0.61,134.36,48.96,No,3.3,36,0.87,125.15,12.7
2025-06-02,Monday,Summer,Chicago,Airbnb,172.79,0.37,158.64,89.36,No,3.8,30,0.34,154.55,16.1
2025-06-03,Tuesday,Summer,Miami,Airbnb,387.48,0.72,423.47,36.16,No,4.5,41,0.8,353.99,12.7
2025-06-04,Wednesday,Summer,Austin,Hotel,53.44,0.26,58.17,58.0,No,4.6,8,0.74,46.52,6.2
2025-06-05,Thursday,Summer,Seattle,Hostel,128.92,0.41,141.75,41.48,No,4.7,10,0.99,98.96,18.2
2025-06-06,Friday,Summer,Los Angeles,Hotel,315.91,0.92,267.42,61.83,No,3.9,6,0.8,380.19,0.0
2025-06-07,Saturday,Summer,New York,Hostel,140.0,0.57,126.86,61.61,No,4.5,0,0.95,148.8,0.0
2025-06-08,Sunday,Summer,Los Angeles,Hotel,327.62,0.68,381.76,69.19,Yes,4.2,2,0.56,419.21,0.0
2025-06-09,Monday,Summer,New York,Hostel,358.52,0.46,367.0,49.54,No,3.3,50,0.75,295.22,16.2
2025-06-10,Tuesday,Summer,New York,Hostel,162.04,0.57,192.23,50.87,No,3.4,7,0.94,167.0,0.0
2025-06-11,Wednesday,Summer,San Francisco,Airbnb,226.17,0.86,198.79,33.37,Yes,4.6,42,0.72,260.56,7.4
2025-06-12,Thursday,Summer,Austin,Airbnb,335.56,0.54,270.94,67.78,No,5.0,41,0.49,358.83,0.0
2025-06-13,Friday,Summer,Miami,Hostel,289.48,0.25,280.8,38.81,No,3.1,51,0.71,209.18,16.6
2025-06-14,Saturday,Summer,Chicago,Airbnb,326.89,0.67,380.81,61.65,No,3.5,10,0.51,360.54,0.0
2025-06-15,Sunday,Summer,New York,Hostel,498.22,0.54,575.64,52.96,No,4.1,11,0.47,510.62,0.0
2025-06-16,Monday,Summer,Austin,Hotel,124.82,0.67,137.87,53.25,Yes,4.2,49,0.86,153.25,0.0
2025-06-17,Tuesday,Summer,Los Angeles,Hotel,209.3,0.65,234.82,46.71,No,4.8,12,0.68,205.94,6.3
2025-06-18,Wednesday,Summer,Chicago,Hotel,452.81,0.83,538.36,72.59,No,4.0,56,0.89,543.27,0.0
2025-06-19,Thursday,Summer,San Francisco,Hotel,413.85,0.97,372.64,46.05,No,3.1,49,0.62,391.83,19.5
2025-06-20,Friday,Summer,Chicago,Airbnb,423.85,0.33,474.46,42.48,Yes,3.2,58,0.33,379.44,15.5
2025-06-21,Saturday,Summer,Chicago,Hostel,428.53,0.72,440.49,79.53,No,3.9,14,0.87,504.2,0.0
2025-06-22,Sunday,Summer,Miami,Airbnb,209.29,0.33,221.71,79.14,No,4.0,23,0.85,197.99,7.2
2025-06-23,Monday,Summer,Miami,Airbnb,491.74,0.79,486.3,72.8,Yes,3.2,34,0.73,656.18,0.0
2025-06-24,Tuesday,Summer,Los Angeles,Hostel,377.68,0.76,395.98,31.35,No,3.7,57,0.92,342.0,13.6
2025-06-25,Wednesday,Summer,Austin,Hotel,322.87,0.34,369.08,95.17,No,4.5,12,0.86,312.75,9.6
2025-06-26,Thursday,Summer,Miami,Hostel,191.71,0.9,196.25,92.11,Yes,3.8,3,0.32,275.36,0.0
2025-06-27,Friday,Summer,Miami,Hostel,139.93,0.52,121.32,43.58,No,3.8,4,0.44,125.62,9.2
2025-06-28,Saturday,Summer,New York,Hostel,474.92,0.27,483.93,66.54,No,4.5,19,0.46,405.67,10.8
2025-06-29,Sunday,Summer,Boston,Airbnb,287.55,0.62,317.65,55.12,No,4.4,55,0.42,305.77,0.0
2025-06-30,Monday,Summer,New York,Hostel,447.27,0.52,405.99,43.9,No,4.0,43,0.93,377.15,14.8
2025-07-01,Tuesday,Summer,Chicago,Hostel,267.65,0.23,312.13,93.17,Yes,3.8,12,0.62,251.47,19.8
2025-07-02,Wednesday,Summer,New York,Airbnb,316.77,0.33,277.49,80.13,No,3.1,38,0.32,299.57,7.5
2025-07-03,Thursday,Summer,Los Angeles,Hotel,473.37,0.66,531.23,64.06,No,4.7,24,0.3,523.63,0.0
2025-07-04,Friday,Summer,Boston,Airbnb,454.86,0.32,445.86,63.37,No,3.1,16,0.69,395.43,10.2
2025-07-05,Saturday,Summer,Los Angeles,Airbnb,237.38,0.84,205.3,73.34,No,4.0,23,0.34,286.29,0.0
2025-07-06,Sunday,Summer,Seattle,Hostel,335.93,0.45,347.12,63.87,No,3.7,29,0.74,343.19,0.0
2025-07-07,Monday,Summer,Seattle,Hotel,443.5,0.2,448.86,45.03,No,3.2,32,0.49,314.61,18.0
2025-07-08,Tuesday,Summer,Austin,Hostel,177.5,0.49,185.2,90.9,No,4.6,12,0.54,198.57,0.0
2025-07-09,Wednesday,Summer,Los Angeles,Hotel,340.78,0.29,285.25,76.2,Yes,4.1,8,0.41,346.37,11.2
2025-07-10,Thursday,Summer,Los Angeles,Airbnb,405.38,0.91,438.23,34.19,No,4.3,25,0.52,390.18,13.8
2025-07-11,Friday,Summer,Los Angeles,Hotel,476.81,0.76,434.16,95.73,Yes,3.1,7,0.61,663.33,0.0
2025-07-12,Saturday,Summer,San Francisco,Hostel,334.96,0.71,374.06,50.1,No,4.5,17,0.92,363.2,0.0
2025-07-13,Sunday,Summer,New York,Airbnb,93.11,0.84,102.31,71.92,No,3.8,58,0.42,111.9,0.0
2025-07-14,Monday,Summer,Boston,Hostel,79.7,0.84,68.78,43.06,No,5.0,47,0.91,74.13,16.6
2025-07-15,Tuesday,Summer,Boston,Hotel,407.98,0.56,379.0,83.01,No,4.6,8,0.75,458.17,0.0
2025-07-16,Wednesday,Summer,Chicago,Hotel,68.11,0.26,73.93,31.71,Yes,4.2,3,0.94,61.59,9.5
2025-07-17,Thursday,Summer,Seattle,Airbnb,299.83,0.86,288.09,88.01,No,4.4,28,0.31,377.2,0.0
2025-07-18,Friday,Summer,Chicago,Hotel,362.6,0.38,414.55,62.65,Yes,4.1,8,0.32,373.26,9.7
2025-07-19,Saturday,Summer,New York,Hostel,371.02,0.32,347.41,31.42,No,4.4,41,0.76,302.27,6.6
2025-07-20,Sunday,Summer,Los Angeles,Hostel,172.17,0.2,147.2,60.75,Yes,3.3,7,0.96,170.82,6.6
2025-07-21,Monday,Summer,Los Angeles,Hostel,112.28,0.49,108.74,71.02,No,4.5,14,0.98,118.91,0.0
2025-07-22,Tuesday,Summer,New York,Hostel,234.56,0.4,258.81,50.95,No,4.6,5,0.84,225.85,0.0
2025-07-23,Wednesday,Summer,Los Angeles,Hotel,85.67,0.73,70.44,38.07,No,3.2,46,0.96,75.02,17.1
2025-07-24,Thursday,Summer,New York,Hostel,378.9,0.83,394.88,47.09,Yes,3.4,40,0.43,451.08,6.5
2025-07-25,Friday,Summer,Miami,Hotel,244.42,0.26,284.49,61.35,No,4.7,50,0.37,201.77,12.0
2025-07-26,Saturday,Summer,Los Angeles,Hostel,315.55,0.24,303.19,48.04,No,3.1,51,0.93,228.36,18.7
2025-07-27,Sunday,Summer,San Francisco,Hostel,91.45,0.49,102.17,79.22,No,3.1,34,0.86,99.1,0.0
2025-07-28,Monday,Summer,Boston,Hotel,214.01,0.33,205.8,68.87,No,3.1,3,0.71,188.3,11.0
2025-07-29,Tuesday,Summer,Seattle,Hotel,438.31,0.24,508.53,78.74,Yes,4.9,9,0.57,419.34,15.5
2025-07-30,Wednesday,Summer,Seattle,Hotel,312.61,0.27,330.5,78.11,No,3.7,35,0.81,277.02,10.7
2025-07-31,Thursday,Summer,San Francisco,Hostel,436.77,0.55,356.41,31.22,No,4.3,53,0.58,342.19,18.7
2025-08-01,Friday,Summer,Miami,Hotel,153.88,0.41,145.36,90.16,Yes,4.9,16,0.78,189.96,0.0
2025-08-02,Saturday,Summer,Los Angeles,Hostel,275.94,0.67,313.67,96.57,No,4.1,7,0.4,333.26,0.0
2025-08-03,Sunday,Summer,Los Angeles,Airbnb,134.41,0.81,119.5,97.84,Yes,4.3,11,0.78,190.53,0.0
2025-08-04,Monday,Summer,San Francisco,Airbnb,202.7,0.4,218.04,97.87,No,4.5,27,0.37,223.7,0.0
2025-08-05,Tuesday,Summer,Miami,Airbnb,411.53,0.89,425.32,55.62,Yes,4.3,59,0.55,544.4,0.0
2025-08-06,Wednesday,Summer,Seattle,Hotel,494.85,0.97,522.53,53.34,Yes,4.5,31,0.96,667.07,0.0
2025-08-07,Thursday,Summer,New York,Hotel,412.85,0.48,464.38,94.6,No,4.9,33,0.51,464.79,0.0
2025-08-08,Friday,Summer,Miami,Hostel,368.53,0.76,322.06,71.8,No,4.7,53,0.63,430.96,0.0
2025-08-09,Saturday,Summer,Los Angeles,Hotel,347.37,0.22,312.61,60.54,Yes,4.3,2,0.42,326.59,12.1
2025-08-10,Sunday,Summer,Miami,Hostel,378.55,0.7,412.93,85.42,No,3.9,53,0.58,449.06,0.0
2025-08-11,Monday,Summer,Austin,Hostel,349.41,0.95,282.41,30.78,No,4.5,23,0.84,347.06,11.5
2025-08-12,Tuesday,Summer,San Francisco,Hotel,129.67,0.81,151.2,95.33,Yes,4.2,31,0.71,182.83,0.0
2025-08-13,Wednesday,Summer,San Francisco,Hotel,443.19,0.45,478.77,90.32,No,3.4,36,0.99,487.93,0.0
2025-08-14,Thursday,Summer,New York,Hotel,492.45,0.38,407.05,48.96,No,3.8,51,0.85,399.06,14.6
2025-08-15,Friday,Summer,San Francisco,Hostel,407.56,0.69,357.0,56.79,Yes,4.9,26,0.34,507.97,0.0
2025-08-16,Saturday,Summer,Austin,Airbnb,226.62,0.92,203.19,79.42,Yes,3.6,52,0.83,318.69,0.0
2025-08-17,Sunday,Summer,New York,Hostel,66.15,0.77,74.73,92.69,No,3.8,38,0.44,81.77,0.0
2025-08-18,Monday,Summer,Miami,Hotel,380.02,0.6,417.41,64.62,Yes,3.3,52,0.37,468.89,0.0
2025-08-19,Tuesday,Summer,Seattle,Hostel,199.01,0.5,195.98,53.74,No,3.1,58,0.66,201.24,0.0
2025-08-20,Wednesday,Summer,Boston,Hotel,283.82,0.96,300.78,49.42,Yes,4.1,8,0.47,311.95,17.5
2025-08-21,Thursday,Summer,Chicago,Airbnb,296.64,0.89,298.36,93.65,No,3.5,17,0.87,381.76,0.0
2025-08-22,Friday,Summer,New York,Hostel,204.83,0.93,176.52,33.99,Yes,4.0,34,0.92,208.76,20.0
2025-08-23,Saturday,Summer,Austin,Hostel,379.01,0.45,348.54,51.64,Yes,3.2,34,0.65,430.15,0.0
2025-08-24,Sunday,Summer,Chicago,Hotel,133.32,0.57,151.26,91.08,No,3.1,36,0.4,153.48,0.0
2025-08-25,Monday,Summer,Miami,Airbnb,303.54,0.98,284.72,81.92,No,4.8,10,0.74,390.89,0.0
2025-08-26,Tuesday,Summer,Boston,Hostel,100.86,0.4,87.86,42.11,No,4.2,25,0.44,79.33,16.0
2025-08-27,Wednesday,Summer,Chicago,Hotel,171.79,0.84,184.4,66.6,No,4.3,57,0.7,203.71,0.0
2025-08-28,Thursday,Summer,New York,Hotel,477.07,0.56,464.83,65.0,Yes,4.4,53,0.9,581.55,0.0
2025-08-29,Friday,Summer,Austin,Hostel,63.18,0.55,63.46,72.49,No,3.6,12,0.63,68.71,0.0
2025-08-30,Saturday,Summer,New York,Airbnb,483.78,0.74,577.22,67.27,No,3.4,47,0.89,555.29,0.0
2025-08-31,Sunday,Summer,Miami,Hostel,167.01,0.36,154.59,61.66,Yes,4.7,17,0.73,160.27,15.0
2025-09-01,Monday,Fall,Miami,Hostel,84.51,0.95,87.79,95.18,Yes,4.3,40,0.77,123.85,0.0
2025-09-02,Tuesday,Fall,Chicago,Airbnb,341.58,0.85,292.33,84.84,No,5.0,47,0.92,425.1,0.0
2025-09-03,Wednesday,Fall,San Francisco,Hotel,395.45,0.57,409.2,88.66,Yes,4.1,55,0.86,511.7,0.0
2025-09-04,Thursday,Fall,Seattle,Hotel,251.94,0.3,257.89,48.55,No,3.8,0,0.89,218.69,5.2
2025-09-05,Friday,Fall,Miami,Hotel,441.22,0.22,433.86,34.72,Yes,4.9,36,0.58,354.59,19.0
2025-09-06,Saturday,Fall,Seattle,Hotel,68.53,0.75,78.15,97.15,Yes,3.4,40,0.58,95.36,0.0
2025-09-07,Sunday,Fall,Chicago,Hostel,64.4,0.61,70.52,98.38,No,3.1,27,0.66,76.58,0.0
2025-09-08,Monday,Fall,Miami,Airbnb,487.24,0.72,445.89,46.86,No,3.3,43,0.78,451.43,14.1
2025-09-09,Tuesday,Fall,Los Angeles,Hostel,68.38,0.81,72.26,97.47,No,4.2,28,0.53,86.6,0.0
2025-09-10,Wednesday,Fall,Austin,Hostel,365.07,0.97,302.87,48.52,No,3.4,31,0.35,351.28,18.7
